博文网址,发帖子人,博文发布时间,来自,博文内容,转发数,评论数,点赞数,博文图片,博文视频,评论者,评论内容,评论时间,评论点赞,二级评论人,二级评论内容,二级评论时间,二级评论点赞
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,许小枕儿,女孩子不带防身工具没法出门的那一天，我希望永远不要到来。希望不要成为印度,2月25日 00:13,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,静莫独戏,发生这种事也是意料之中，监管太缺失了，就比如货拉拉，交1000押金1个多小时培训完，什么车都可以加入，包括很多非运营的小车，货拉拉强制要求贴货拉拉广告在车上，每个月都要上传车贴照片检查，检查不过的扣200押金，很多司机都被扣过，车贴罚款不知道有多少了，强制降低运费，扰乱货运市场，无法无天,2月25日 00:10,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,茶禅道场,可怜的女孩，遭遇到什么样的恐怖的情况才能跳车啊，心疼女孩搬个家竟遭此不测！,2月25日 00:04,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,晓辉在路上,转发微博,2月25日 00:00,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,忠犬八公zz,有没有他杀的可能啊？,2月24日 23:58,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,忠犬八公zz,细思极恐，男的在说谎，车里绝对发生了啥。,2月24日 23:57,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,忠犬八公zz,这车里绝对发生了啥，你们仔细想,2月24日 23:56,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,忠犬八公zz,人家女娃又没嫌是下班高峰期，路太堵。你偏啥航呢，,2月24日 23:54,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,周大妈的烟火江湖,终于有人出来说一句公道话了,2月24日 23:54,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,_假装小清新_,非正常死亡？…,2月24日 23:45,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,四维空间的虫洞,人的问题，一个劲的指责公司，这个社会有问题,2月24日 23:41,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,哆啦A梦最帅,这就是货拉拉反馈结果？？,2月24日 23:33,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,起网名太麻烦了啦,我特意看了一下车窗也不大啊不是一下子就能跳出去的呀（细思密恐）,2月24日 23:28,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,Missladypinks666,货拉拉早就该整治了恶意收费。坐地起价。黑公司一个。直接封了。我才不相信他们能整改。改好了...,2月24日 23:14,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,守望者文化,为什么突然要跳车呢？为什么呢？,2月24日 23:00,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,慢度春秋,货拉拉是拉货的车，为什么要拉人？开车过程中跳车，司机怎么办？有没有资本在里面煽风点火？谁最近在和货拉拉竞争货运叫车市场，谁是这件事情的受益者？,2月24日 23:00,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,听祖儿,建议国务院，关闭货运平台，不再害人,2月24日 22:56,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,米粒CHRIS,,2月24日 22:55,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,-原来是西门大官人-,虽然是猜的，但我认定这男的一定对女孩图谋不轨！,2月24日 22:53,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,新起点78937,想喷就喷：1货拉拉的司机加入是有审核的，你哪怕有个被记录在案的经济纠纷也不会让你加入的；2货拉拉的车子，保守的说50%以上都是非营运车辆！3现阶段所有的车子确实缺失没有录音录像！4人的品行问题确实不是一张证件能证明的！5非营运车辆干营运的事非客运车辆干着客运的事！,2月24日 22:48,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,这样的我你认识否,有可能是言语猥亵让女生感到害怕了本人亲身体验当时一直让司机停车三环路上车多不能靠边如果他不答应我在那种紧张我又激动的氛围下我说不定也跳了现在想想都觉得后怕怎么有那种变态！！！,2月24日 22:43,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,战战吖love,整治平台，严格审核司机!,2月24日 22:40,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,云南老郎中,不需要证据，只需要高点,2月24日 22:39,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,黑凤梨1228,非常能理解女孩家属的心情，我也正在经历类似事件，更可怕的是同村的乡亲不给作证，司机和工厂老板串通一气，而且还在法院有熟人,2月24日 22:33,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,北冥红飞鱼,案件得破，才能惩恶扬善。司机如果是凶手，还让受害者背锅，这很罪大恶极。,2月24日 22:31,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,Delicate_Annie,这个平台早该整治了！我之前就遇到过货拉拉司机说话奇奇怪怪，偏离航线的事情。。。。。。。。就很过分！幸好我察觉到异常的时候就一直和朋友保持通话。,2月24日 22:21,1,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,废话投递机,请马上出台一系列保护女性的乘车法律,2月24日 22:19,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,柳絮儿CY飞,监管职能部门没有过错？,2月24日 22:16,,,,,
https://weibo.com/2656274875/K3oq29zNV?refer_flag=1001030103_&type=comment#_rnd1614998114723,央视新闻,2月24日 11:29,微博 weibo.com,"
                                                                                                                        【#央视评女孩跳车身亡货拉拉难辞其咎#：#非正常死亡事件暴露出货拉拉种种不正常#】如果正常，行车应有录音，既保证乘客也保护司机；如果正常，偏航应有预警，让安全可控；如果正常，平台应第一时间获知行车异常状况……可悲剧暴露了货拉拉在安全保障系统上的各种非正常！目前，货拉拉发布道歉声明，可惜这种安全意识来晚了，又是付出悲剧代价后，才看到漏洞和问题。这起震动公众安全感的非正常死亡事件，再次为全行业敲响了警钟——人命关天，运营规范无小事、安全保障无小事！#央视热评#                                            ",4128,9378,233718,http://wx2.sinaimg.cn/mw690/002TLsr9ly1gnygri5f11j60sg3zhwz202.jpg,,9527沈,抓紧破案，还原事件真相，也许有时候真相会很残酷！相信人民警察！,2月24日 22:13,,,,,
